North Alabama,Lions,Land,34.79981,-87.677251,46166B,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160987.svg
North Carolina,Tar Heels,Person,35.9131542,-79.05578,7BAFD4,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21134.svg
North Carolina A&T,Aggies,Person,36.0726355,-79.7919754,003D6D,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21293.svg
North Carolina Central,Eagles,Air,35.996653,-78.9018053,880023,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160973.svg
North Carolina St.,Wolfpack,Land,35.7803977,-78.6390989,CC0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21135.svg
North Dakota,Fighting Hawks,Air,47.9252042,-97.0306741,009A44,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/213626.svg
North Dakota St.,Bison,Land,46.877229,-96.789821,0A5640,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160983.svg
North Florida,Ospreys,Air,30.3321838,-81.655651,00246B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160984.svg
North Texas,Mean Green,Color,33.1838787,-97.1413417,00853E,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21221.svg
Northeastern,Huskies,Land,42.3554334,-71.060511,D41B2C,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21157.svg
Northern Arizona,Lumberjacks,Person,35.1987522,-111.651822,003466,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21178.svg
Northern Colorado,Bears,Land,40.4233142,-104.7091322,013C65,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160977.svg
Northern Illinois,Huskies,Land,41.8903447,-88.7713953,BA0C2F,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21273.svg
Northern Iowa,Panthers,Land,42.5361805,-92.447758,4B116F,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21310.svg
Northern Kentucky,Norse,Person,39.0330902,-84.4521512,FFC72C,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160978.svg
Northwestern,Wildcats,Land,42.0470043,-87.6846053,4E2A84,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21196.svg
Northwestern St.,Demons,Person,31.7606732,-93.0860209,663399,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21380.svg
Notre Dame,Fighting Irish,Person,41.6833813,-86.2500066,0C2340,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21164.svg
Oakland,Golden Grizzlies,Land,43.157285,-77.615214,B59A57,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21465.svg
Ohio,Bobcats,Land,39.355589,-82.0610404,00694E,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21274.svg
Ohio St.,Buckeyes,Object,39.9622601,-83.0007065,BB0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21197.svg
Oklahoma,Sooners,Person,35.2225717,-97.4394816,841617,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21208.svg
Oklahoma St.,Cowboys,Person,36.1156306,-97.0585717,FF7300,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21209.svg
Old Dominion,Monarchs,Person,36.8448348,-76.2863999,003057,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21230.svg
Oral Roberts,Golden Eagles,Air,36.1563122,-95.9927516,002F60,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21279.svg
Oregon,Ducks,Air,44.0505054,-123.0950506,154733,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21338.svg
Oregon St.,Beavers,Land,44.5645659,-123.2620435,DC4405,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21339.svg
Pacific,Tigers,Land,37.9577016,-121.290779,D86018,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21222.svg
Penn,Quakers,Person,39.9527237,-75.1635262,011F5B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21251.svg
Penn St.,Nittany Lions,Land,34.7406465,-86.6230495,041E42,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21198.svg
Pepperdine,Waves,Water,34.035591,-118.689423,00205C,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21417.svg
Pittsburgh,Panthers,Person,40.4416941,-79.9900861,003594,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21165.svg
Portland,Pilots,Person,45.5202471,-122.674194,1E1656,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21418.svg
Portland St.,Vikings,Person,45.5202471,-122.674194,154734,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21181.svg
Prairie View A&M,Panthers,Land,30.0857916,-95.9907058,330066,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21394.svg
Presbyterian,Blue Hose,Object,34.4726277,-81.8806562,0060A9,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160995.svg
Princeton,Tigers,Land,40.3496953,-74.6597376,FF671F,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21252.svg
Providence,Friars,Person,41.8239891,-71.4128343,00ff08,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21166.svg
Purdue,Boilermakers,Person,40.4258686,-86.9080655,CEB888,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21199.svg
Queens,Knights,Person,35.2272086,-80.8430827,003A63,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161390.svg
Quinnipiac,Bobcats,Land,41.3959302,-72.8968574,0C2340,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21324.svg
Radford,Highlanders,Person,37.1343148,-80.5749169,C2011B,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21186.svg
Rhode Island,Rams,Land,41.4801166,-71.5227103,68ABE8,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21144.svg
Rice,Owls,Air,29.7589382,-95.3676974,00205B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21430.svg
Richmond,Spiders,Land,37.5385087,-77.43428,990000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21231.svg
Rider,Broncs,Land,40.300987649999996,-74.73737283395636,981E32,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21261.svg
Robert Morris,Colonials,Person,40.5061,-80.2082,14234B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21319.svg
Rutgers,Scarlet Knights,Person,40.5462553,-74.4660408,CC0033,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21167.svg
Sacramento St.,Hornets,Air,38.5810606,-121.493895,043927,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21179.svg
Sacred Heart,Pioneers,Person,41.1412078,-73.2637258,CE1141,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160745.svg
Sam Houston St.,Bearkats,Land,30.7235263,-95.5507771,FE5100,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21381.svg
Samford,Bulldogs,Land,33.4737098,-86.8084509,002649,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21412.svg
San Diego,Toreros,Person,32.7174202,-117.162772,84BCE8,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21419.svg
San Diego St.,Aztecs,Person,32.7174202,-117.162772,A6192E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21431.svg
San Francisco,Dons,Person,37.7792588,-122.4193286,00543C,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21420.svg
San Jose St.,Spartans,Person,37.3361663,-121.890591,0055A2,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21432.svg
Santa Clara,Broncos,Land,37.2333253,-121.6846349,862633,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21421.svg
Seattle,Redhawks,Air,47.6038321,-122.330062,AA0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161207.svg
Seton Hall,Pirates,Person,40.735657,-74.1723667,004488,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21168.svg
Siena,St.s,Person,42.6511674,-73.754968,006747,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21262.svg
SIU Edwardsville,Cougars,Land,38.8114364,-89.953157,EF3829,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161008.svg
SMU,Mustangs,Land,32.7762719,-96.7968559,C8102E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21433.svg
South Alabama,Jaguars,Land,30.6913462,-88.0437509,BF0D3E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21401.svg
South Carolina,Gamecocks,Air,34.0003117,-81.0331309,73000A,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21361.svg
South Carolina St.,Bulldogs,Land,33.4918203,-80.8556476,862633,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21295.svg
South Dakota,Coyotes,Land,42.7795273,-96.929101,AD0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161009.svg
South Dakota St.,Jackrabbits,Land,44.3763598,-96.7925213,0033A0,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/532957.svg
South Florida,Bulls,Land,27.9477595,-82.458444,006747,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21243.svg
Southeast Missouri St.,Redhawks,Air,37.3034933,-89.5230357,C8102E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21331.svg
Southeastern Louisiana,Lions,Land,30.5043583,-90.4611995,006341,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21382.svg
Southern,Jaguars,Land,30.4494155,-91.1869659,58B6E7,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21395.svg
Southern Illinois,Salukis,Land,37.7274692,-89.216655,720000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21311.svg
Southern Indiana,Screaming Eagles,Air,37.970495,-87.5715641,002D5D,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161012.svg
Southern Miss,Golden Eagles,Air,31.3271189,-89.2903392,FFAB00,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21242.svg
Southern Utah,Thunderbirds,Air,37.6774238,-113.061827,C41425,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21280.svg
St. Bonaventure,Bonnies,Land,42.0797893,-78.4807789,FDB726,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21145.svg
St. Francis PA,Red Flash,Object,40.5029161,-78.6314019,BD1F25,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21321.svg
St. John's,Red Storm,Weather,40.7135078,-73.8283132,BA0C2F,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21169.svg
St. Joseph's,Hawks,Air,39.9527237,-75.1635262,9E1B32,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21146.svg
St. Louis,Billikens,Person,38.6280278,-90.1910154,003DA5,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21244.svg
St. Mary's,Gaels,Person,37.834897,-122.12883,06315B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21422.svg
St. Peter's,Peacocks,Air,40.7215682,-74.047455,003C71,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21263.svg
St. Thomas,Tommies,Person,44.9497487,-93.0931028,512773,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/26633114.svg
Stanford,Cardinal,Color,37.427467,-122.1702445,8C1515,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21340.svg
Stephen F. Austin,Lumberjacks,Person,31.5970503,-94.5927451,613393,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21383.svg
Stetson,Hatters,Person,29.0283213,-81.3031098,00523E,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21413.svg
Stonehill,Skyhawks,Air,42.0473222,-71.0814358,2F2975,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/26633120.svg
Stony Brook,Seawolves,Land,40.9256538,-73.140943,990000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160743.svg
Syracuse,Orange,Color,43.0481221,-76.1474244,F76900,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21170.svg
Tarleton St.,Texans,Person,32.2191836,-98.2130634,4F2D7F,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161038.svg
TCU,Horned Frogs,Land,32.753177,-97.3327459,4D1979,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21434.svg
Temple,Owls,Air,39.9527237,-75.1635262,9D2235,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21147.svg
Tennessee,Volunteers,Person,35.9603948,-83.9210261,FF8200,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21362.svg
Tennessee Martin,Skyhawks,Air,36.3432777,-88.8503514,002A5B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21332.svg
Tennessee St.,Tigers,Land,36.1622767,-86.7742984,00539F,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21333.svg
Tennessee Tech,Golden Eagles,Air,36.1623886,-85.4997057,4F2984,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21334.svg
Texas,Longhorns,Land,30.2711286,-97.7436995,BF5700,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21210.svg
Texas A&M,Aggies,Person,30.6183939,-96.3455991,500000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21211.svg
Texas A&M Commerce,Lions,Land,33.2436492,-95.9026927,00386C,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/26633132.svg
Texas A&M Corpus Christi,Islanders,Person,27.7635302,-97.4033191,0067C5,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160744.svg
Texas Southern,Tigers,Land,29.7589382,-95.3676974,7C183E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21396.svg
Texas St.,Bobcats,Land,29.8826436,-97.9405828,501214,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21384.svg
Texas Tech,Red Raiders,Person,33.5855677,-101.8470215,CC0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21212.svg
The Citadel,Bulldogs,Land,32.7884363,-79.9399309,3975B7,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21365.svg
Toledo,Rockets,Object,41.6529143,-83.5378173,15397F,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21275.svg
Towson,Tigers,Land,39.396459050000004,-76.61481481790992,FFBB00,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21158.svg
Troy,Trojans,Person,31.8087678,-85.969951,8A2432,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21414.svg
Tulane,Green Wave,Water,29.9759983,-90.0782127,006747,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21245.svg
Tulsa,Golden Hurricane,Weather,36.1563122,-95.9927516,002D72,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21436.svg
UAB,Blazers,Air,33.5206824,-86.8024326,006341,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21234.svg
UC Davis,Aggies,Person,38.5435526,-121.739005,002855,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/160877.svg
UC Irvine,Anteaters,Land,33.6856969,-117.825981,0C2340,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21214.svg
UC Riverside,Highlanders,Person,33.7219991,-116.0372472,2D6CC0,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/280684.svg
UC San Diego,Tritons,Object,32.7174202,-117.162772,182B49,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/161083.svg
UC Santa Barbara,Gauchos,Person,34.4221319,-119.702667,003660,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21223.svg
UCF,Knights,Person,28.5421109,-81.3790304,BA9B37,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21406.svg
UCLA,Bruins,Land,34.0536909,-118.242766,2D68C4,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21341.svg
UMass Lowell,River Hawks,Air,42.6414437,-71.3085329,003DA5,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/2101685.svg
UMBC,Retrievers,Land,39.2908816,-76.610759,B18906,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21323.svg
UMKC,Kangaroos,Land,39.100105,-94.5781416,005293,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21278.svg
UNC Asheville,Bulldogs,Land,35.595363,-82.5508407,003DA5,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21185.svg
UNC Greensboro,Spartans,Person,36.0726355,-79.7919754,0F2044,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21372.svg
UNC Wilmington,Seahawks,Air,34.2257282,-77.9447107,006666,Teal,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21229.svg
UNLV,Rebels,Person,36.1672559,-115.148516,CF0A2C,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21428.svg
USC,Trojans,Person,34.0536909,-118.242766,990000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21342.svg
USC Upstate,Spartans,Person,34.9498007,-81.9320157,00703C,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/1315631.svg
UT Arlington,Mavericks,Land,32.7355816,-97.1071186,F58025,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21386.svg
UT Rio Grande Valley,Vaqueros,Person,26.3013982,-98.1624501,F05023,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21441.svg
Utah,Utes,Person,40.7596198,-111.886797,CC0000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21437.svg
Utah St.,Aggies,Person,41.7313063,-111.834914,00263A,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21224.svg
Utah Tech,Trailblazers,Person,37.104153,-113.584131,BA1C21,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/1357229.svg
Utah Valley,Wolverines,Land,40.2981599,-111.6944313,275D38,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/447003.svg
UTEP,Miners,Person,31.7550511,-106.488234,FF8200,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21435.svg
UTSA,Roadrunners,Air,29.4246002,-98.4951405,F15A22,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21385.svg
Valparaiso,Beacons,Object,41.4672552,-87.0604487,FFCC00,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21281.svg
Vanderbilt,Commodores,Person,36.1622767,-86.7742984,866D4B,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21363.svg
VCU,Rams,Land,37.5385087,-77.43428,FFB300,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21232.svg
Vermont,Catamounts,Land,44.4761601,-73.212906,154734,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21159.svg
Villanova,Wildcats,Land,40.0373323,-75.3490769,00205B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21171.svg
Virginia,Cavaliers,Person,38.029306,-78.4766781,F84C1E,Orange,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21136.svg
Virginia Tech,Hokies,Air,37.2296566,-80.4136767,630031,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21148.svg
VMI,Keydets,Person,37.7840208,-79.4428157,A71F23,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21373.svg
Wagner,Seahawks,Air,40.5834557,-74.1496048,00483A,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21322.svg
Wake Forest,Demon Deacons,Person,36.0998131,-80.2440518,9E7E38,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21137.svg
Washington,Huskies,Land,47.6038321,-122.330062,4B2E83,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21343.svg
Washington St.,Cougars,Land,46.7304268,-117.173895,981E32,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21344.svg
Weber St.,Wildcats,Land,41.2230048,-111.9738429,4B2682,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21180.svg
West Virginia,Mountaineers,Person,39.6296809,-79.9559437,002855,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21172.svg
Western Carolina,Catamounts,Land,35.3137739,-83.1765814,592C88,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21374.svg
Western Illinois,Leathernecks,Person,40.4588934,-90.6713939,663399,Purple,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21282.svg
Western Kentucky,Hilltoppers,Person,36.9903199,-86.4436018,C60C30,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21403.svg
Western Michigan,Broncos,Land,42.291707,-85.5872286,B5A167,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21276.svg
Wichita St.,Shockers,Person,37.6922361,-97.3375448,FFCD00,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21313.svg
William & Mary,Tribe,Person,37.2708788,-76.7074042,115740,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21233.svg
Winthrop,Eagles,Air,34.9248667,-81.0250784,660000,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21187.svg
Wisconsin,Badgers,Land,43.074761,-89.3837613,C5050C,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21200.svg
Wofford,Terriers,Land,34.9498007,-81.9320157,886E4C,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21375.svg
Wright St.,Raiders,Person,39.7589478,-84.1916069,026937,Green,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21303.svg
Wyoming,Cowboys,Person,41.311367,-105.591101,FFC425,Yellow,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21438.svg
Xavier,Musketeers,Person,39.1014537,-84.5124602,0C2340,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21149.svg
Yale,Bulldogs,Land,41.3082138,-72.9250518,00356B,Blue,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21253.svg
Youngstown St.,Penguins,Land,41.1035786,-80.6520161,C8102E,Red,https://sports.cbsimg.net/fly/images/ncaa/logos/team/21283.svg
